UsageDateTime,MeterCategory,PreTaxCost,UsageQuantity,Year,Month,Day,DayOfWeek,DayOfYear,IsWeekend
2023-02-19,Compute,5067.8249000000005,7969.45,2023,2,19,6,50,1
2023-02-19,Database,1683.6891,1110.83,2023,2,19,6,50,1
2023-02-19,Management,2598.6124,14069.78,2023,2,19,6,50,1
2023-02-19,Network,779.0704,5506.96,2023,2,19,6,50,1
2023-02-19,Security,401.493,934.14,2023,2,19,6,50,1
2023-02-19,Storage,3857.0034,96653.2,2023,2,19,6,50,1
2023-02-20,AI/ML,137772.6083,80514.44,2023,2,20,0,51,0
2023-02-20,Analytics,2805.0051,6781.97,2023,2,20,0,51,0
2023-02-20,Compute,5377.8063999999995,5732.61,2023,2,20,0,51,0
2023-02-20,Database,2706.2345,855.29,2023,2,20,0,51,0
2023-02-20,Management,2809.5368,8484.3,2023,2,20,0,51,0
2023-02-20,Network,2116.6249000000003,8267.94,2023,2,20,0,51,0
2023-02-20,Security,425.2952,552.49,2023,2,20,0,51,0
2023-02-20,Storage,5103.2806,88398.0,2023,2,20,0,51,0
2023-02-21,AI/ML,127803.5207,79725.74,2023,2,21,1,52,0
2023-02-21,Analytics,6249.5149,12019.34,2023,2,21,1,52,0
2023-02-21,Compute,6295.5253999999995,6842.82,2023,2,21,1,52,0
2023-02-21,Database,3112.4376,1106.49,2023,2,21,1,52,0
2023-02-21,Management,2887.7051,13339.67,2023,2,21,1,52,0
2023-02-21,Network,1751.8798000000002,8533.789999999999,2023,2,21,1,52,0
2023-02-21,Security,840.466,1076.5,2023,2,21,1,52,0
2023-02-21,Storage,4906.1386999999995,83467.2,2023,2,21,1,52,0
2023-02-22,AI/ML,132354.5241,75260.22,2023,2,22,2,53,0
2023-02-22,Analytics,3025.5563,9410.44,2023,2,22,2,53,0
2023-02-22,Compute,6917.5854,5290.37,2023,2,22,2,53,0
2023-02-22,Database,2546.6656,926.78,2023,2,22,2,53,0
2023-02-22,Management,1367.1922,7273.29,2023,2,22,2,53,0
2023-02-22,Network,2577.145,9814.52,2023,2,22,2,53,0
2023-02-22,Security,1025.9278,1232.26,2023,2,22,2,53,0
2023-02-22,Storage,4320.5047,97831.19,2023,2,22,2,53,0
2023-02-23,AI/ML,167524.13,106198.48,2023,2,23,3,54,0
2023-02-23,Analytics,3680.7462,8786.73,2023,2,23,3,54,0
2023-02-23,Compute,6708.3252,6986.59,2023,2,23,3,54,0
2023-02-23,Database,1710.3984,1004.6,2023,2,23,3,54,0
2023-02-23,Management,2181.1378,7726.7699999999995,2023,2,23,3,54,0
2023-02-23,Network,2334.254,7969.650000000001,2023,2,23,3,54,0
2023-02-23,Security,763.0591999999999,1051.51,2023,2,23,3,54,0
2023-02-23,Storage,5231.1398,107324.12,2023,2,23,3,54,0
2023-02-24,AI/ML,76685.6448,47257.9,2023,2,24,4,55,0
2023-02-24,Analytics,3201.8126,7628.34,2023,2,24,4,55,0
2023-02-24,Compute,5910.9038,7492.66,2023,2,24,4,55,0
2023-02-24,Database,2035.0497,629.01,2023,2,24,4,55,0
2023-02-24,Management,2633.6286,13335.13,2023,2,24,4,55,0
2023-02-24,Network,1261.5316,4975.71,2023,2,24,4,55,0
2023-02-24,Security,634.4367,687.56,2023,2,24,4,55,0
2023-02-24,Storage,2000.459,51901.63,2023,2,24,4,55,0
2023-02-25,AI/ML,157669.1917,121402.23,2023,2,25,5,56,1
2023-02-25,Analytics,2293.2165999999997,5777.61,2023,2,25,5,56,1
2023-02-25,Compute,6422.3771,8406.18,2023,2,25,5,56,1
2023-02-25,Database,1785.2368,1084.37,2023,2,25,5,56,1
2023-02-25,Management,2129.11,11305.68,2023,2,25,5,56,1
2023-02-25,Network,2347.2365,13628.86,2023,2,25,5,56,1
2023-02-25,Security,1019.9605,1245.34,2023,2,25,5,56,1
2023-02-25,Storage,5013.838,130879.57,2023,2,25,5,56,1
2023-02-26,AI/ML,81204.1161,69898.0,2023,2,26,6,57,1
2023-02-26,Analytics,3552.8475,9486.01,2023,2,26,6,57,1
2023-02-26,Compute,2574.6599,4119.82,2023,2,26,6,57,1
2023-02-26,Database,1554.4398,827.7,2023,2,26,6,57,1
2023-02-26,Management,1747.7169000000001,9062.02,2023,2,26,6,57,1
2023-02-26,Network,1226.3337,9688.2,2023,2,26,6,57,1
2023-02-26,Security,672.5685,756.61,2023,2,26,6,57,1
2023-02-26,Storage,3244.1479,75668.26,2023,2,26,6,57,1
2023-02-27,AI/ML,96485.7986,60945.869999999995,2023,2,27,0,58,0
2023-02-27,Analytics,3237.52,4590.66,2023,2,27,0,58,0
2023-02-27,Compute,8126.0186,8546.42,2023,2,27,0,58,0
2023-02-27,Database,1638.3745,701.89,2023,2,27,0,58,0
2023-02-27,Management,2451.0857,8739.04,2023,2,27,0,58,0
2023-02-27,Network,3399.3761,12518.619999999999,2023,2,27,0,58,0
2023-02-27,Security,999.1718,879.9300000000001,2023,2,27,0,58,0
2023-02-27,Storage,3979.5399,85881.07,2023,2,27,0,58,0
2023-02-28,AI/ML,64581.9016,59420.08,2023,2,28,1,59,0
2023-02-28,Analytics,3694.8373,8272.69,2023,2,28,1,59,0
2023-02-28,Compute,8581.6038,10234.01,2023,2,28,1,59,0
2023-02-28,Database,2075.3139,689.05,2023,2,28,1,59,0
2023-02-28,Management,2326.8926,8705.08,2023,2,28,1,59,0
2023-02-28,Network,2858.9872,10977.9,2023,2,28,1,59,0
2023-02-28,Security,609.3746,603.25,2023,2,28,1,59,0
2023-02-28,Storage,4301.0787,73843.42,2023,2,28,1,59,0
2023-03-01,AI/ML,114845.56330000001,78442.71,2023,3,1,2,60,0
2023-03-01,Analytics,3482.3163,8458.91,2023,3,1,2,60,0
2023-03-01,Compute,7245.0679,6402.68,2023,3,1,2,60,0
2023-03-01,Database,2453.957,1054.64,2023,3,1,2,60,0
2023-03-01,Management,2991.9418,8932.24,2023,3,1,2,60,0
2023-03-01,Network,1706.7187,8475.8,2023,3,1,2,60,0
2023-03-01,Security,722.6213,628.75,2023,3,1,2,60,0
2023-03-01,Storage,4217.8998,79076.83,2023,3,1,2,60,0
2023-03-02,AI/ML,97756.3806,65142.619999999995,2023,3,2,3,61,0
2023-03-02,Analytics,1986.0963000000002,4412.15,2023,3,2,3,61,0
2023-03-02,Compute,15565.6232,11155.88,2023,3,2,3,61,0
2023-03-02,Database,1106.6759,498.76,2023,3,2,3,61,0
2023-03-02,Management,3242.1749,11255.16,2023,3,2,3,61,0
2023-03-02,Network,2705.5512,8562.05,2023,3,2,3,61,0
2023-03-02,Security,955.6534,1039.51,2023,3,2,3,61,0
2023-03-02,Storage,4706.9327,98605.53,2023,3,2,3,61,0
2023-03-03,AI/ML,237651.5569,143518.31,2023,3,3,4,62,0
2023-03-03,Analytics,3314.9689,6733.9,2023,3,3,4,62,0
2023-03-03,Compute,7839.3682,8319.78,2023,3,3,4,62,0
2023-03-03,Database,2274.3491,961.9,2023,3,3,4,62,0
2023-03-03,Management,3001.0436,12607.45,2023,3,3,4,62,0
2023-03-03,Network,2609.3363,10413.89,2023,3,3,4,62,0
2023-03-03,Security,842.4788,750.55,2023,3,3,4,62,0
2023-03-03,Storage,5135.0118,115770.83,2023,3,3,4,62,0
2023-03-04,AI/ML,72843.5561,84719.95,2023,3,4,5,63,1
2023-03-04,Analytics,2536.748,6649.33,2023,3,4,5,63,1
2023-03-04,Compute,6769.2851,6821.17,2023,3,4,5,63,1
2023-03-04,Database,1574.8674,1257.22,2023,3,4,5,63,1
2023-03-04,Management,1503.0648,8901.83,2023,3,4,5,63,1
2023-03-04,Network,1444.6574,8128.59,2023,3,4,5,63,1
2023-03-04,Security,820.5635,975.23,2023,3,4,5,63,1
2023-03-04,Storage,2843.3986999999997,74610.84,2023,3,4,5,63,1
2023-03-05,AI/ML,84521.1399,85918.5,2023,3,5,6,64,1
2023-03-05,Analytics,2699.7165,8082.37,2023,3,5,6,64,1
2023-03-05,Compute,5536.4769,6235.98,2023,3,5,6,64,1
2023-03-05,Database,1420.05,829.5,2023,3,5,6,64,1
2023-03-05,Management,1914.8751,11491.24,2023,3,5,6,64,1
2023-03-05,Network,1094.2914,4466.58,2023,3,5,6,64,1
2023-03-05,Security,615.4661,837.07,2023,3,5,6,64,1
2023-03-05,Storage,2034.038,51712.94,2023,3,5,6,64,1
2023-03-06,AI/ML,66681.3523,45319.82,2023,3,6,0,65,0
2023-03-06,Analytics,5342.1671,12001.24,2023,3,6,0,65,0
2023-03-06,Compute,10099.4349,7665.71,2023,3,6,0,65,0
2023-03-06,Database,1231.5714,524.96,2023,3,6,0,65,0
2023-03-06,Management,1249.5273,6747.04,2023,3,6,0,65,0
2023-03-06,Network,2516.6579,8202.279999999999,2023,3,6,0,65,0
2023-03-06,Security,524.8351,718.51,2023,3,6,0,65,0
2023-03-06,Storage,5496.3694000000005,119435.2,2023,3,6,0,65,0
2023-03-07,AI/ML,134323.2238,91824.81999999999,2023,3,7,1,66,0
2023-03-07,Analytics,4442.0296,8917.59,2023,3,7,1,66,0
2023-03-07,Compute,6530.2011,5746.58,2023,3,7,1,66,0
2023-03-07,Database,1372.4824,522.02,2023,3,7,1,66,0
2023-03-07,Management,2474.6151,9199.19,2023,3,7,1,66,0
2023-03-07,Network,2247.3448,8499.43,2023,3,7,1,66,0
2023-03-07,Security,696.6231,798.79,2023,3,7,1,66,0
2023-03-07,Storage,2880.733,55400.01,2023,3,7,1,66,0
2023-03-08,AI/ML,98793.0184,74451.81999999999,2023,3,8,2,67,0
2023-03-08,Analytics,2616.336,4531.93,2023,3,8,2,67,0
2023-03-08,Compute,11649.2234,10019.91,2023,3,8,2,67,0
2023-03-08,Database,1463.4586,677.62,2023,3,8,2,67,0
2023-03-08,Management,2107.1291,7054.75,2023,3,8,2,67,0
2023-03-08,Network,1581.2933,5762.75,2023,3,8,2,67,0
2023-03-08,Security,1026.5229,1042.55,2023,3,8,2,67,0
2023-03-08,Storage,4756.2133,80469.27,2023,3,8,2,67,0
2023-03-09,AI/ML,149644.6378,104922.86,2023,3,9,3,68,0
2023-03-09,Analytics,6879.5083,9783.13,2023,3,9,3,68,0
2023-03-09,Compute,10135.3408,10378.84,2023,3,9,3,68,0
2023-03-09,Database,2329.557,962.5,2023,3,9,3,68,0
2023-03-09,Management,2307.5944,9330.97,2023,3,9,3,68,0
2023-03-09,Network,1192.9155,6790.51,2023,3,9,3,68,0
2023-03-09,Security,795.3096,899.27,2023,3,9,3,68,0
2023-03-09,Storage,5667.563099999999,119732.47,2023,3,9,3,68,0
2023-03-10,AI/ML,141832.904,84628.77,2023,3,10,4,69,0
2023-03-10,Analytics,4956.8649000000005,10283.05,2023,3,10,4,69,0
2023-03-10,Compute,6898.0681,6175.87,2023,3,10,4,69,0
2023-03-10,Database,1845.7555,696.13,2023,3,10,4,69,0
2023-03-10,Management,1338.4284,5635.33,2023,3,10,4,69,0
2023-03-10,Network,2317.1859999999997,8949.48,2023,3,10,4,69,0
2023-03-10,Security,740.3603,721.54,2023,3,10,4,69,0
2023-03-10,Storage,4242.3626,81608.15,2023,3,10,4,69,0
2023-03-11,AI/ML,73912.1369,83620.35,2023,3,11,5,70,1
2023-03-11,Analytics,3429.6852999999996,11098.35,2023,3,11,5,70,1
2023-03-11,Compute,3656.7743,6948.6,2023,3,11,5,70,1
2023-03-11,Database,1888.9254,1313.78,2023,3,11,5,70,1
2023-03-11,Management,2592.5958,12793.03,2023,3,11,5,70,1
2023-03-11,Network,1971.7185,9501.09,2023,3,11,5,70,1
2023-03-11,Security,843.9253,1161.35,2023,3,11,5,70,1
2023-03-11,Storage,3430.1113,119576.28,2023,3,11,5,70,1
2023-03-12,AI/ML,120246.6361,92782.28,2023,3,12,6,71,1
2023-03-12,Analytics,2459.1259,8188.05,2023,3,12,6,71,1
2023-03-12,Compute,6737.1389,9176.5,2023,3,12,6,71,1
2023-03-12,Database,2222.7893,1242.17,2023,3,12,6,71,1
2023-03-12,Management,2125.6911,11064.72,2023,3,12,6,71,1
2023-03-12,Network,1526.413,10125.42,2023,3,12,6,71,1
2023-03-12,Security,374.4659,613.79,2023,3,12,6,71,1
2023-03-12,Storage,2450.08,59141.93,2023,3,12,6,71,1
2023-03-13,AI/ML,181177.81579999998,119298.09,2023,3,13,0,72,0
2023-03-13,Analytics,5982.6472,8703.87,2023,3,13,0,72,0
2023-03-13,Compute,12400.1264,11827.89,2023,3,13,0,72,0
2023-03-13,Database,1665.9471,593.99,2023,3,13,0,72,0
2023-03-13,Management,3691.5172,12606.46,2023,3,13,0,72,0
2023-03-13,Network,1949.5945,6555.95,2023,3,13,0,72,0
2023-03-13,Security,862.6742,732.25,2023,3,13,0,72,0
2023-03-13,Storage,6398.5779,126219.68,2023,3,13,0,72,0
2023-03-14,AI/ML,149991.974,102686.95,2023,3,14,1,73,0
2023-03-14,Analytics,3867.7499,11397.81,2023,3,14,1,73,0
2023-03-14,Compute,11584.2664,8985.6,2023,3,14,1,73,0
2023-03-14,Database,3350.6636,1318.18,2023,3,14,1,73,0
2023-03-14,Management,2363.7618,10510.5,2023,3,14,1,73,0
2023-03-14,Network,3070.1498,11780.78,2023,3,14,1,73,0
2023-03-14,Security,1619.5393,1290.55,2023,3,14,1,73,0
2023-03-14,Storage,3026.3073,68904.65,2023,3,14,1,73,0
2023-03-15,AI/ML,91493.8486,75369.7,2023,3,15,2,74,0
2023-03-15,Analytics,2042.3756,4653.11,2023,3,15,2,74,0
2023-03-15,Compute,20362.1338,15098.67,2023,3,15,2,74,0
2023-03-15,Database,1055.3789,444.02,2023,3,15,2,74,0
2023-03-15,Management,2608.0812,8462.0,2023,3,15,2,74,0
2023-03-15,Network,2444.3527,9790.99,2023,3,15,2,74,0
2023-03-15,Security,1682.3703,1350.8,2023,3,15,2,74,0
2023-03-15,Storage,4765.0583,108789.43,2023,3,15,2,74,0
2023-03-16,AI/ML,139064.9299,105093.22,2023,3,16,3,75,0
2023-03-16,Analytics,4489.8179,8820.94,2023,3,16,3,75,0
2023-03-16,Compute,14507.6278,13007.48,2023,3,16,3,75,0
2023-03-16,Database,2288.1666999999998,887.2800000000001,2023,3,16,3,75,0
2023-03-16,Management,2505.9691000000003,8963.21,2023,3,16,3,75,0
2023-03-16,Network,2622.3372,9622.55,2023,3,16,3,75,0
2023-03-16,Security,778.2638999999999,829.37,2023,3,16,3,75,0
2023-03-16,Storage,2622.2134,59908.28,2023,3,16,3,75,0
2023-03-17,AI/ML,55829.784999999996,43441.96,2023,3,17,4,76,0
2023-03-17,Analytics,5588.0432,11002.44,2023,3,17,4,76,0
2023-03-17,Compute,13083.0163,12205.23,2023,3,17,4,76,0
2023-03-17,Database,2381.5333,875.14,2023,3,17,4,76,0
2023-03-17,Management,2425.1346,6903.33,2023,3,17,4,76,0
2023-03-17,Network,2157.2875,7640.04,2023,3,17,4,76,0
2023-03-17,Security,555.4204,779.17,2023,3,17,4,76,0
2023-03-17,Storage,5215.3778,70259.12,2023,3,17,4,76,0
2023-03-18,AI/ML,49515.9825,52899.9,2023,3,18,5,77,1
2023-03-18,Analytics,4018.6603,11687.18,2023,3,18,5,77,1
2023-03-18,Compute,6211.8813,6832.129999999999,2023,3,18,5,77,1
2023-03-18,Database,1982.1401,926.66,2023,3,18,5,77,1
2023-03-18,Management,1020.1441,7553.8,2023,3,18,5,77,1
2023-03-18,Network,1572.8117,11024.22,2023,3,18,5,77,1
2023-03-18,Security,594.0037,901.23,2023,3,18,5,77,1
2023-03-18,Storage,2806.1666,78959.13,2023,3,18,5,77,1
2023-03-19,AI/ML,53818.668900000004,78821.18,2023,3,19,6,78,1
2023-03-19,Analytics,4300.7909,10506.37,2023,3,19,6,78,1
2023-03-19,Compute,8578.1906,10746.25,2023,3,19,6,78,1
2023-03-19,Database,1283.3251,885.49,2023,3,19,6,78,1
2023-03-19,Management,1275.8378,7056.719999999999,2023,3,19,6,78,1
2023-03-19,Network,1634.0645,8446.92,2023,3,19,6,78,1
2023-03-19,Security,929.5817,1184.9,2023,3,19,6,78,1
2023-03-19,Storage,1653.893,60053.47,2023,3,19,6,78,1
2023-03-20,AI/ML,110366.9482,62947.88,2023,3,20,0,79,0
2023-03-20,Analytics,3526.3746,8417.08,2023,3,20,0,79,0
2023-03-20,Compute,9838.3761,7902.2300000000005,2023,3,20,0,79,0
2023-03-20,Database,1279.0186,534.56,2023,3,20,0,79,0
2023-03-20,Management,2283.2115,9474.87,2023,3,20,0,79,0
2023-03-20,Network,2300.4107,8359.07,2023,3,20,0,79,0
2023-03-20,Security,988.5987,1037.32,2023,3,20,0,79,0
2023-03-20,Storage,4589.4555,87010.95,2023,3,20,0,79,0
2023-03-21,AI/ML,76072.2853,51906.95,2023,3,21,1,80,0
2023-03-21,Analytics,2769.4112999999998,5125.91,2023,3,21,1,80,0
2023-03-21,Compute,10616.553899999999,11176.94,2023,3,21,1,80,0
2023-03-21,Database,2820.3369,1079.3,2023,3,21,1,80,0
2023-03-21,Management,3160.5746,10862.25,2023,3,21,1,80,0
2023-03-21,Network,1393.5076,7002.17,2023,3,21,1,80,0
2023-03-21,Security,866.2843,819.5699999999999,2023,3,21,1,80,0
2023-03-21,Storage,3776.6228,57542.16,2023,3,21,1,80,0
2023-03-22,AI/ML,98201.9803,67302.86,2023,3,22,2,81,0
2023-03-22,Analytics,3862.6423,7275.62,2023,3,22,2,81,0
2023-03-22,Compute,12053.7932,12422.43,2023,3,22,2,81,0
2023-03-22,Database,2060.4834,786.99,2023,3,22,2,81,0
2023-03-22,Management,1247.2347,4822.4,2023,3,22,2,81,0
2023-03-22,Network,1355.8135,4485.76,2023,3,22,2,81,0
2023-03-22,Security,1525.518,1332.57,2023,3,22,2,81,0
2023-03-22,Storage,3591.6611,76484.56,2023,3,22,2,81,0
2023-03-23,AI/ML,98782.4191,80290.75,2023,3,23,3,82,0
2023-03-23,Analytics,5444.8713,8612.28,2023,3,23,3,82,0
2023-03-23,Compute,7963.4713,7354.32,2023,3,23,3,82,0
2023-03-23,Database,1340.6521,461.57,2023,3,23,3,82,0
2023-03-23,Management,2599.8051,8336.65,2023,3,23,3,82,0
2023-03-23,Network,3223.1349,11544.47,2023,3,23,3,82,0
2023-03-23,Security,958.6645,806.4300000000001,2023,3,23,3,82,0
2023-03-23,Storage,6965.2854,122759.98,2023,3,23,3,82,0
2023-03-24,AI/ML,127592.8558,63276.99,2023,3,24,4,83,0
2023-03-24,Analytics,4837.4696,8697.84,2023,3,24,4,83,0
2023-03-24,Compute,9263.8714,8700.41,2023,3,24,4,83,0
2023-03-24,Database,1084.4314,366.04,2023,3,24,4,83,0
2023-03-24,Management,3563.6677,11840.24,2023,3,24,4,83,0
2023-03-24,Network,2525.2193,9651.45,2023,3,24,4,83,0
2023-03-24,Security,712.3986,722.22,2023,3,24,4,83,0
2023-03-24,Storage,3254.7641,72730.49,2023,3,24,4,83,0
2023-03-25,AI/ML,120857.0581,158648.99,2023,3,25,5,84,1
2023-03-25,Analytics,1242.5849,3312.51,2023,3,25,5,84,1
2023-03-25,Compute,5548.2892,7751.92,2023,3,25,5,84,1
2023-03-25,Database,1886.3044,1000.61,2023,3,25,5,84,1
2023-03-25,Management,1818.3062,7471.26,2023,3,25,5,84,1
2023-03-25,Network,2291.6252,10783.74,2023,3,25,5,84,1
2023-03-25,Security,483.0373,769.13,2023,3,25,5,84,1
2023-03-25,Storage,2269.2755,75666.64,2023,3,25,5,84,1
2023-03-26,AI/ML,154613.7071,104765.51,2023,3,26,6,85,1
2023-03-26,Analytics,1613.0435,4923.51,2023,3,26,6,85,1
2023-03-26,Compute,5849.3034,8613.03,2023,3,26,6,85,1
2023-03-26,Database,1484.6839,821.1,2023,3,26,6,85,1
2023-03-26,Management,1626.4881,8931.48,2023,3,26,6,85,1
2023-03-26,Network,1230.384,8694.57,2023,3,26,6,85,1
2023-03-26,Security,935.7169,1274.22,2023,3,26,6,85,1
2023-03-26,Storage,3225.2132,90779.78,2023,3,26,6,85,1
2023-03-27,AI/ML,208530.8888,106481.22,2023,3,27,0,86,0
2023-03-27,Analytics,4288.0593,7080.98,2023,3,27,0,86,0
2023-03-27,Compute,10796.8622,11635.789999999999,2023,3,27,0,86,0
2023-03-27,Database,3922.3465,1357.95,2023,3,27,0,86,0
2023-03-27,Management,3125.6717,12653.64,2023,3,27,0,86,0
2023-03-27,Network,2204.9884,7489.91,2023,3,27,0,86,0
2023-03-27,Security,689.0255999999999,726.34,2023,3,27,0,86,0
2023-03-27,Storage,2328.4645,62059.69,2023,3,27,0,86,0
2023-03-28,AI/ML,193098.16869999998,98704.74,2023,3,28,1,87,0
2023-03-28,Analytics,3751.9285,5792.07,2023,3,28,1,87,0
2023-03-28,Compute,7624.6983,8888.97,2023,3,28,1,87,0
2023-03-28,Database,3467.1313,1102.0,2023,3,28,1,87,0
2023-03-28,Management,2096.1504999999997,8610.04,2023,3,28,1,87,0
2023-03-28,Network,1844.2135,7190.58,2023,3,28,1,87,0
2023-03-28,Security,1211.4084,1254.56,2023,3,28,1,87,0
2023-03-28,Storage,3968.7199,65625.9,2023,3,28,1,87,0
2023-03-29,AI/ML,174479.6428,88947.72,2023,3,29,2,88,0
2023-03-29,Analytics,5903.0237,10295.23,2023,3,29,2,88,0
2023-03-29,Compute,9033.6035,8615.23,2023,3,29,2,88,0
2023-03-29,Database,1202.5954,581.82,2023,3,29,2,88,0
2023-03-29,Management,1857.6212,7447.04,2023,3,29,2,88,0
2023-03-29,Network,1764.2837,5925.73,2023,3,29,2,88,0
2023-03-29,Security,833.209,1010.32,2023,3,29,2,88,0
2023-03-29,Storage,2874.8998,71930.45,2023,3,29,2,88,0
2023-03-30,AI/ML,138286.0961,83083.93,2023,3,30,3,89,0
2023-03-30,Analytics,5281.7565,10303.31,2023,3,30,3,89,0
2023-03-30,Compute,8629.9025,8379.84,2023,3,30,3,89,0
2023-03-30,Database,2839.6349,951.91,2023,3,30,3,89,0
2023-03-30,Management,2846.7315,9177.33,2023,3,30,3,89,0
2023-03-30,Network,1357.7795999999998,6355.97,2023,3,30,3,89,0
2023-03-30,Security,743.9287,696.57,2023,3,30,3,89,0
2023-03-30,Storage,4204.3452,69959.26,2023,3,30,3,89,0
2023-03-31,AI/ML,169686.5546,102977.36,2023,3,31,4,90,0
2023-03-31,Analytics,8081.1502,13728.08,2023,3,31,4,90,0
2023-03-31,Compute,8778.6284,9458.15,2023,3,31,4,90,0
2023-03-31,Database,1954.2478,762.83,2023,3,31,4,90,0
2023-03-31,Management,2309.4476999999997,9575.3,2023,3,31,4,90,0
2023-03-31,Network,1668.8957,8168.43,2023,3,31,4,90,0
2023-03-31,Security,506.21430000000004,491.57,2023,3,31,4,90,0
2023-03-31,Storage,1666.4553,51338.46,2023,3,31,4,90,0
2023-04-01,AI/ML,77479.2447,77367.8,2023,4,1,5,91,1
2023-04-01,Analytics,3294.3972,8051.78,2023,4,1,5,91,1
2023-04-01,Compute,8575.1574,11620.1,2023,4,1,5,91,1
2023-04-01,Database,1267.5495,701.9,2023,4,1,5,91,1
2023-04-01,Management,1375.8129,8074.15,2023,4,1,5,91,1
2023-04-01,Network,1647.1972,8737.74,2023,4,1,5,91,1
2023-04-01,Security,349.5842,640.75,2023,4,1,5,91,1
2023-04-01,Storage,3697.7441,97012.25,2023,4,1,5,91,1
2023-04-02,AI/ML,98712.3111,92142.88,2023,4,2,6,92,1
2023-04-02,Analytics,4708.5316,13488.56,2023,4,2,6,92,1
2023-04-02,Compute,4792.2817,8779.22,2023,4,2,6,92,1
2023-04-02,Database,2123.5879,1168.05,2023,4,2,6,92,1
2023-04-02,Management,905.9699,7592.22,2023,4,2,6,92,1
2023-04-02,Network,2190.9592000000002,13140.52,2023,4,2,6,92,1
2023-04-02,Security,651.7849,904.97,2023,4,2,6,92,1
2023-04-02,Storage,1333.915,35052.82,2023,4,2,6,92,1
2023-04-03,AI/ML,90936.5053,72075.3,2023,4,3,0,93,0
2023-04-03,Analytics,5942.2341,10329.27,2023,4,3,0,93,0
2023-04-03,Compute,6796.6235,8147.38,2023,4,3,0,93,0
2023-04-03,Database,1793.7508,872.4499999999999,2023,4,3,0,93,0
2023-04-03,Management,1631.6849,7073.92,2023,4,3,0,93,0
2023-04-03,Network,2445.3768,9382.21,2023,4,3,0,93,0
2023-04-03,Security,782.5843,787.12,2023,4,3,0,93,0
2023-04-03,Storage,1481.5589,29655.07,2023,4,3,0,93,0
2023-04-04,AI/ML,129408.8117,68489.95,2023,4,4,1,94,0
2023-04-04,Analytics,3509.2923,6906.69,2023,4,4,1,94,0
2023-04-04,Compute,6352.5862,7843.06,2023,4,4,1,94,0
2023-04-04,Database,1704.2104,781.8100000000001,2023,4,4,1,94,0
2023-04-04,Management,2346.3977,8025.16,2023,4,4,1,94,0
2023-04-04,Network,2141.3457,10786.41,2023,4,4,1,94,0
2023-04-04,Security,874.9039,773.48,2023,4,4,1,94,0
2023-04-04,Storage,4035.5857,90162.75,2023,4,4,1,94,0
2023-04-05,AI/ML,176538.2308,142398.44,2023,4,5,2,95,0
2023-04-05,Analytics,4375.2779,10313.0,2023,4,5,2,95,0
2023-04-05,Compute,7371.6233,7526.94,2023,4,5,2,95,0
2023-04-05,Database,1546.5985,776.37,2023,4,5,2,95,0
2023-04-05,Management,1855.4063,8115.47,2023,4,5,2,95,0
2023-04-05,Network,2075.2603,6076.44,2023,4,5,2,95,0
2023-04-05,Security,1023.7676,768.76,2023,4,5,2,95,0
2023-04-05,Storage,5811.0695,112129.43,2023,4,5,2,95,0
2023-04-06,AI/ML,139095.7538,75240.8,2023,4,6,3,96,0
2023-04-06,Analytics,2849.1026,6784.1,2023,4,6,3,96,0
2023-04-06,Compute,6433.1516,6565.68,2023,4,6,3,96,0
2023-04-06,Database,2979.7887,1116.98,2023,4,6,3,96,0
2023-04-06,Management,1521.8223,7145.86,2023,4,6,3,96,0
2023-04-06,Network,1642.2396,5599.5,2023,4,6,3,96,0
2023-04-06,Security,441.4903,571.26,2023,4,6,3,96,0
2023-04-06,Storage,6232.2793,101082.72,2023,4,6,3,96,0
2023-04-07,AI/ML,82024.46429999999,47680.37,2023,4,7,4,97,0
2023-04-07,Analytics,3739.7624,7629.04,2023,4,7,4,97,0
2023-04-07,Compute,8893.087,8416.33,2023,4,7,4,97,0
2023-04-07,Database,1532.012,664.3,2023,4,7,4,97,0
2023-04-07,Management,2838.2747,10206.630000000001,2023,4,7,4,97,0
2023-04-07,Network,3805.0552,14192.67,2023,4,7,4,97,0
2023-04-07,Security,1319.5338,989.97,2023,4,7,4,97,0
2023-04-07,Storage,4013.863,83946.47,2023,4,7,4,97,0
2023-04-08,AI/ML,42541.3892,39377.66,2023,4,8,5,98,1
2023-04-08,Analytics,3207.9715,10029.49,2023,4,8,5,98,1
2023-04-08,Compute,4457.8057,7055.3099999999995,2023,4,8,5,98,1
2023-04-08,Database,1884.8174999999999,1065.49,2023,4,8,5,98,1
2023-04-08,Management,1835.4708,9205.31,2023,4,8,5,98,1
2023-04-08,Network,1474.9989,6783.26,2023,4,8,5,98,1
2023-04-08,Security,463.5064,833.39,2023,4,8,5,98,1
2023-04-08,Storage,1773.9356,57598.56,2023,4,8,5,98,1
2023-04-09,AI/ML,61743.2336,57124.090000000004,2023,4,9,6,99,1
2023-04-09,Analytics,2056.8384,6404.26,2023,4,9,6,99,1
2023-04-09,Compute,5057.3599,8307.27,2023,4,9,6,99,1
2023-04-09,Database,1282.485,709.56,2023,4,9,6,99,1
2023-04-09,Management,1350.0339,7320.17,2023,4,9,6,99,1
2023-04-09,Network,1577.7676,9441.63,2023,4,9,6,99,1
2023-04-09,Security,613.1109,645.47,2023,4,9,6,99,1
2023-04-09,Storage,3126.5069,65137.11,2023,4,9,6,99,1
